Date,Product Id,Country,Product Category,Cost Price,Sale Price,Quantity,Cost Price Value,Sales Price Value,Discount,Final Sales Price,Profit
2019-11-25,10,United States,Premium,150,280,45,6750,12600,0.05,11970,5220
2019-11-26,1,Canada,Standard,60,100,30,1800,3000,0,3000,1200
2019-11-27,6,United States,Elite,100,190,25,2500,4750,0.05,4513,2013
2019-11-28,9,Canada,Premium,125,230,40,5000,9200,0.15,7820,2820
2019-11-29,9,United States,Premium,125,230,35,4375,8050,0.25,6038,1663
2019-11-30,4,United States,Standard,50,95,35,1750,3325,0,3325,1575
2019-12-01,9,United States,Premium,125,230,30,3750,6900,0.15,5865,2115
2019-12-02,3,United Kingdom,Standard,40,100,45,1800,4500,0.1,4050,2250
2019-12-03,3,United Kingdom,Standard,40,100,35,1400,3500,0.05,3325,1925
2019-12-04,9,United States,Premium,125,230,30,3750,6900,0.35,4485,735
2019-12-05,8,Canada,Premium,110,220,30,3300,6600,0.1,5940,2640
2019-12-06,9,Canada,Premium,125,230,35,4375,8050,0.05,7648,3273
2019-12-07,2,United States,Standard,80,135,35,2800,4725,0,4725,1925
2019-12-08,7,United States,Elite,95,165,45,4275,7425,0.1,6683,2408
2019-12-09,5,Italy,Standard,75,145,25,1875,3625,0.35,2356,482
2019-12-10,7,United States,Elite,95,165,35,3325,5775,0.1,5198,1873
2019-12-11,9,United States,Premium,125,230,35,4375,8050,0.1,7245,2870
2019-12-12,3,Canada,Standard,40,100,30,1200,3000,0.1,2700,1500
2019-12-13,3,United States,Standard,40,100,45,1800,4500,0.25,3375,1575
2019-12-14,5,Canada,Standard,75,145,30,2250,4350,0.05,4133,1883
2019-12-15,9,United States,Premium,125,230,30,3750,6900,0.05,6555,2805
2019-12-16,3,United States,Standard,40,100,25,1000,2500,0,2500,1500
2019-12-17,7,Canada,Elite,95,165,30,2850,4950,0.05,4703,1853
2019-12-18,9,Singapore,Premium,125,230,35,4375,8050,0,8050,3675
2019-12-19,2,United Kingdom,Standard,80,135,35,2800,4725,0.35,3071,272
2019-12-20,7,Netherlands,Elite,95,165,30,2850,4950,0,4950,2100
2019-12-21,1,Nepal,Standard,60,100,35,2100,3500,0.35,2275,175
2019-12-22,5,United Kingdom,Standard,75,145,25,1875,3625,0.35,2356,482
2019-12-23,7,Canada,Elite,95,165,25,2375,4125,0.25,3094,719
2019-12-24,6,Canada,Elite,100,190,30,3000,5700,0.05,5415,2415
2019-12-25,7,Singapore,Elite,95,165,25,2375,4125,0,4125,1750
2019-12-26,9,Singapore,Premium,125,230,25,3125,5750,0.1,5175,2050
2019-12-27,3,United States,Standard,40,100,40,1600,4000,0,4000,2400
2019-12-28,6,Singapore,Elite,100,190,30,3000,5700,0.15,4845,1845
2019-12-29,3,China,Standard,40,100,35,1400,3500,0.35,2275,875
2019-12-30,1,United Kingdom,Standard,60,100,35,2100,3500,0.15,2975,875
2019-12-31,3,Malaysia,Standard,40,100,35,1400,3500,0.25,2625,1225
2020-01-01,3,United States,Standard,40,100,25,1000,2500,0.35,1625,625
2020-01-02,7,United States,Elite,95,165,30,2850,4950,0.05,4703,1853
2020-01-03,3,United States,Standard,40,100,25,1000,2500,0.1,2250,1250
2020-01-04,5,United States,Standard,75,145,25,1875,3625,0.25,2719,844
2020-01-05,7,Canada,Elite,95,165,35,3325,5775,0.35,3754,429
2020-01-06,7,Netherlands,Elite,95,165,25,2375,4125,0.1,3713,1338
2020-01-07,5,Canada,Standard,75,145,30,2250,4350,0,4350,2100
2020-01-08,9,United States,Premium,125,230,40,5000,9200,0.1,8280,3280
2020-01-09,9,United States,Premium,125,230,25,3125,5750,0.35,3738,613
2020-01-10,7,India,Elite,95,165,25,2375,4125,0.15,3506,1132
2020-01-11,7,United States,Elite,95,165,45,4275,7425,0.35,4826,552
2020-01-12,3,United States,Standard,40,100,30,1200,3000,0.25,2250,1050
2020-01-13,3,United States,Standard,40,100,45,1800,4500,0.25,3375,1575
2020-01-14,9,Singapore,Premium,125,230,35,4375,8050,0.05,7648,3273
2020-01-15,9,United States,Premium,125,230,25,3125,5750,0,5750,2625
2020-01-16,8,Canada,Premium,110,220,40,4400,8800,0.1,7920,3520
2020-01-17,9,Canada,Premium,125,230,30,3750,6900,0.15,5865,2115
2020-01-18,7,Italy,Elite,95,165,30,2850,4950,0,4950,2100
2020-01-19,5,United States,Standard,75,145,45,3375,6525,0,6525,3150
2020-01-20,6,Singapore,Elite,100,190,30,3000,5700,0.35,3705,705
2020-01-21,9,China,Premium,125,230,35,4375,8050,0.05,7648,3273
2020-01-22,8,United States,Premium,110,220,45,4950,9900,0.1,8910,3960
2020-01-23,3,Singapore,Standard,40,100,25,1000,2500,0.35,1625,625
2020-01-24,7,United States,Elite,95,165,25,2375,4125,0.1,3713,1338
2020-01-25,2,United States,Standard,80,135,40,3200,5400,0.1,4860,1660
2020-01-26,2,India,Standard,80,135,30,2400,4050,0,4050,1650
2020-01-27,9,United States,Premium,125,230,25,3125,5750,0.1,5175,2050
2020-01-28,9,Singapore,Premium,125,230,40,5000,9200,0.1,8280,3280
2020-01-29,1,United States,Standard,60,100,25,1500,2500,0.15,2125,625
2020-01-30,7,United States,Elite,95,165,25,2375,4125,0.35,2681,307
2020-01-31,1,United States,Standard,60,100,30,1800,3000,0,3000,1200
2020-02-01,3,India,Standard,40,100,25,1000,2500,0.05,2375,1375
2020-02-02,9,Singapore,Premium,125,230,45,5625,10350,0.05,9833,4208
2020-02-03,3,United States,Standard,40,100,35,1400,3500,0.1,3150,1750
2020-02-04,7,United States,Elite,95,165,45,4275,7425,0.1,6683,2408
2020-02-05,1,United States,Standard,60,100,25,1500,2500,0,2500,1000
2020-02-06,1,United States,Standard,60,100,30,1800,3000,0,3000,1200
2020-02-07,3,United Kingdom,Standard,40,100,30,1200,3000,0.05,2850,1650
2020-02-08,9,United States,Premium,125,230,30,3750,6900,0.1,6210,2460
2020-02-09,3,India,Standard,40,100,35,1400,3500,0.15,2975,1575
2020-02-10,1,Malaysia,Standard,60,100,25,1500,2500,0.1,2250,750
2020-02-11,7,Canada,Elite,95,165,30,2850,4950,0.35,3218,368
2020-02-12,4,Canada,Standard,50,95,35,1750,3325,0,3325,1575
2020-02-13,3,Singapore,Standard,40,100,30,1200,3000,0.15,2550,1350
2020-02-14,6,Canada,Elite,100,190,30,3000,5700,0,5700,2700
2020-02-15,9,United Kingdom,Premium,125,230,35,4375,8050,0,8050,3675
2020-02-16,9,Singapore,Premium,125,230,45,5625,10350,0.35,6728,1103
2020-02-17,7,United States,Elite,95,165,25,2375,4125,0.05,3919,1544
2020-02-18,9,Canada,Premium,125,230,35,4375,8050,0.05,7648,3273
2020-02-19,1,Singapore,Standard,60,100,25,1500,2500,0.05,2375,875
2020-02-20,9,United Kingdom,Premium,125,230,35,4375,8050,0.35,5233,858
2020-02-21,3,United Kingdom,Standard,40,100,45,1800,4500,0.35,2925,1125
2020-02-22,7,Singapore,Elite,95,165,35,3325,5775,0.1,5198,1873
2020-02-23,3,India,Standard,40,100,30,1200,3000,0.05,2850,1650
2020-02-24,9,United States,Premium,125,230,40,5000,9200,0.25,6900,1900
2020-02-25,9,United States,Premium,125,230,25,3125,5750,0,5750,2625
2020-02-26,9,Singapore,Premium,125,230,30,3750,6900,0.1,6210,2460
2020-02-27,7,Singapore,Elite,95,165,45,4275,7425,0.25,5569,1294
2020-02-28,7,United States,Elite,95,165,30,2850,4950,0.05,4703,1853
2020-02-29,6,Netherlands,Elite,100,190,25,2500,4750,0.1,4275,1775
2020-03-01,9,United States,Premium,125,230,30,3750,6900,0,6900,3150
2020-03-02,5,United States,Standard,75,145,30,2250,4350,0.05,4133,1883
2020-03-03,7,United States,Elite,95,165,35,3325,5775,0.1,5198,1873
2020-03-04,7,United States,Elite,95,165,35,3325,5775,0.1,5198,1873
2020-03-05,7,Singapore,Elite,95,165,25,2375,4125,0.05,3919,1544
2020-03-06,7,Canada,Elite,95,165,35,3325,5775,0.1,5198,1873
2020-03-07,5,United Kingdom,Standard,75,145,35,2625,5075,0.1,4568,1943
2020-03-08,5,India,Standard,75,145,30,2250,4350,0.1,3915,1665
2020-03-09,7,Singapore,Elite,95,165,30,2850,4950,0.05,4703,1853
2020-03-10,8,Netherlands,Premium,110,220,25,2750,5500,0.05,5225,2475
2020-03-11,1,India,Standard,60,100,25,1500,2500,0.05,2375,875
2020-03-12,7,Canada,Elite,95,165,40,3800,6600,0.05,6270,2470
2020-03-13,9,Canada,Premium,125,230,25,3125,5750,0.35,3738,613
2020-03-14,2,United States,Standard,80,135,40,3200,5400,0,5400,2200
2020-03-15,4,United States,Standard,50,95,25,1250,2375,0.05,2256,1007
2020-03-16,9,United Kingdom,Premium,125,230,40,5000,9200,0,9200,4200
2020-03-17,5,Canada,Standard,75,145,25,1875,3625,0.05,3444,1569
2020-03-18,9,United States,Premium,125,230,30,3750,6900,0.35,4485,735
2020-03-19,3,Canada,Standard,40,100,40,1600,4000,0,4000,2400
2020-03-21,1,United Kingdom,Standard,60,100,25,1500,2500,0.35,1625,125
2020-03-22,6,United States,Elite,100,190,25,2500,4750,0,4750,2250
2020-03-23,8,United States,Premium,110,220,30,3300,6600,0,6600,3300
2020-03-24,9,Singapore,Premium,125,230,35,4375,8050,0.05,7648,3273
2020-03-25,2,United Kingdom,Standard,80,135,30,2400,4050,0.15,3443,1043
2020-03-26,10,United States,Premium,150,280,30,4500,8400,0.1,7560,3060
2020-03-27,7,China,Elite,95,165,35,3325,5775,0,5775,2450
2020-03-28,10,Singapore,Premium,150,280,30,4500,8400,0,8400,3900
2020-03-29,5,United States,Standard,75,145,30,2250,4350,0.15,3698,1448
2020-03-30,7,Canada,Elite,95,165,25,2375,4125,0,4125,1750
2020-03-31,4,United States,Standard,50,95,45,2250,4275,0.15,3634,1384
2020-04-01,9,Nepal,Premium,125,230,35,4375,8050,0.05,7648,3273
2020-04-02,2,United States,Standard,80,135,25,2000,3375,0.05,3206,1207
2020-04-03,6,India,Elite,100,190,45,4500,8550,0.05,8123,3623
2020-04-04,7,Canada,Elite,95,165,25,2375,4125,0.05,3919,1544
2020-04-05,4,Canada,Standard,50,95,35,1750,3325,0.35,2161,412
2020-04-06,2,Canada,Standard,80,135,30,2400,4050,0.05,3848,1448
2020-04-07,6,United States,Elite,100,190,30,3000,5700,0.05,5415,2415
2020-04-08,6,United States,Elite,100,190,35,3500,6650,0.1,5985,2485
2020-04-09,9,United Kingdom,Premium,125,230,35,4375,8050,0.1,7245,2870
2020-04-10,7,Italy,Elite,95,165,30,2850,4950,0.05,4703,1853
2020-04-11,9,India,Premium,125,230,30,3750,6900,0.25,5175,1425
2020-04-12,7,Malaysia,Elite,95,165,45,4275,7425,0.05,7054,2779
2020-04-13,8,India,Premium,110,220,25,2750,5500,0,5500,2750
2020-04-14,9,Singapore,Premium,125,230,35,4375,8050,0.05,7648,3273
2020-04-15,7,United Kingdom,Elite,95,165,25,2375,4125,0,4125,1750
2020-04-16,9,United States,Premium,125,230,25,3125,5750,0,5750,2625
2020-04-17,1,United States,Standard,60,100,25,1500,2500,0.05,2375,875
2020-04-18,2,United States,Standard,80,135,30,2400,4050,0.05,3848,1448
2020-04-19,9,United States,Premium,125,230,35,4375,8050,0.1,7245,2870
2020-04-20,9,United Kingdom,Premium,125,230,35,4375,8050,0.35,5233,858
2020-04-21,7,United States,Elite,95,165,30,2850,4950,0.05,4703,1853
2020-04-22,9,United States,Premium,125,230,45,5625,10350,0.1,9315,3690
2020-04-23,5,United States,Standard,75,145,35,2625,5075,0,5075,2450
2020-04-24,6,United States,Elite,100,190,35,3500,6650,0.1,5985,2485
2020-04-25,2,United States,Standard,80,135,35,2800,4725,0.05,4489,1689
2020-04-26,7,United States,Elite,95,165,25,2375,4125,0.1,3713,1338
2020-04-27,9,Canada,Premium,125,230,45,5625,10350,0.15,8798,3173
2020-04-28,2,United States,Standard,80,135,25,2000,3375,0,3375,1375
2020-04-29,5,Netherlands,Standard,75,145,25,1875,3625,0.35,2356,482
2020-04-30,7,Singapore,Elite,95,165,25,2375,4125,0.35,2681,307
2020-05-01,7,Canada,Elite,95,165,25,2375,4125,0.25,3094,719
2020-05-02,7,Netherlands,Elite,95,165,35,3325,5775,0.25,4331,1007
2020-05-03,3,Singapore,Standard,40,100,30,1200,3000,0.35,1950,750
2020-05-04,3,Canada,Standard,40,100,30,1200,3000,0.05,2850,1650
2020-05-05,9,United States,Premium,125,230,45,5625,10350,0,10350,4725
2020-05-06,8,United States,Premium,110,220,35,3850,7700,0.35,5005,1155
2020-05-07,9,Canada,Premium,125,230,45,5625,10350,0.25,7763,2138
2020-05-08,10,United States,Premium,150,280,35,5250,9800,0.05,9310,4060
2020-05-09,6,Netherlands,Elite,100,190,35,3500,6650,0.25,4988,1488
2020-05-10,7,Malaysia,Elite,95,165,30,2850,4950,0.35,3218,368
2020-05-11,9,Malaysia,Premium,125,230,30,3750,6900,0.1,6210,2460
2020-05-12,9,United States,Premium,125,230,30,3750,6900,0,6900,3150
2020-05-13,5,Canada,Standard,75,145,35,2625,5075,0.35,3299,674
2020-05-14,1,United States,Standard,60,100,30,1800,3000,0,3000,1200
2020-05-15,2,Canada,Standard,80,135,45,3600,6075,0.1,5468,1868
2020-05-16,9,United Kingdom,Premium,125,230,30,3750,6900,0.35,4485,735
2020-05-17,6,United States,Elite,100,190,35,3500,6650,0.1,5985,2485
2020-05-18,4,United Kingdom,Standard,50,95,40,2000,3800,0.1,3420,1420
2020-05-19,9,United States,Premium,125,230,35,4375,8050,0.05,7648,3273
2020-05-20,3,United States,Standard,40,100,30,1200,3000,0.05,2850,1650
2020-05-21,10,United States,Premium,150,280,35,5250,9800,0.35,6370,1120
2020-05-22,6,Nepal,Elite,100,190,30,3000,5700,0.25,4275,1275
2020-05-23,8,United States,Premium,110,220,35,3850,7700,0.1,6930,3080
2020-05-24,7,Singapore,Elite,95,165,45,4275,7425,0,7425,3150
2020-05-25,6,Canada,Elite,100,190,30,3000,5700,0.35,3705,705
2020-05-26,9,United States,Premium,125,230,35,4375,8050,0.35,5233,858
2020-05-27,1,United States,Standard,60,100,30,1800,3000,0.25,2250,450
2020-05-28,7,United Kingdom,Elite,95,165,35,3325,5775,0.35,3754,429
2020-05-29,10,Canada,Premium,150,280,45,6750,12600,0,12600,5850
2020-05-30,7,Canada,Elite,95,165,45,4275,7425,0,7425,3150
2020-05-31,9,United States,Premium,125,230,35,4375,8050,0,8050,3675
2020-06-01,7,Singapore,Elite,95,165,25,2375,4125,0.1,3713,1338
2020-06-02,7,United States,Elite,95,165,35,3325,5775,0.35,3754,429
2020-06-03,3,United States,Standard,40,100,25,1000,2500,0,2500,1500
2020-06-04,5,United Kingdom,Standard,75,145,25,1875,3625,0,3625,1750
2020-06-05,9,Canada,Premium,125,230,25,3125,5750,0,5750,2625
2020-06-06,6,United Kingdom,Elite,100,190,40,4000,7600,0.1,6840,2840
2020-06-07,9,United States,Premium,125,230,30,3750,6900,0.25,5175,1425
2020-06-08,9,United States,Premium,125,230,35,4375,8050,0.35,5233,858
2020-06-09,9,Canada,Premium,125,230,35,4375,8050,0.35,5233,858
2020-06-10,10,Italy,Premium,150,280,25,3750,7000,0.1,6300,2550
2020-06-11,2,Nepal,Standard,80,135,30,2400,4050,0,4050,1650
2020-06-12,1,Singapore,Standard,60,100,45,2700,4500,0,4500,1800
2020-06-13,2,Nepal,Standard,80,135,35,2800,4725,0.35,3071,272
2020-06-14,1,Singapore,Standard,60,100,30,1800,3000,0.1,2700,900
2020-06-15,5,United States,Standard,75,145,35,2625,5075,0.05,4821,2197
2020-06-16,5,United Kingdom,Standard,75,145,40,3000,5800,0.05,5510,2510
2020-06-17,1,United States,Standard,60,100,25,1500,2500,0.05,2375,875
2020-06-18,10,Canada,Premium,150,280,30,4500,8400,0.25,6300,1800
2020-06-19,5,United Kingdom,Standard,75,145,30,2250,4350,0.1,3915,1665
2020-06-20,7,Singapore,Elite,95,165,35,3325,5775,0.35,3754,429
2020-06-21,9,Singapore,Premium,125,230,25,3125,5750,0.05,5463,2338
2020-06-22,7,United States,Elite,95,165,25,2375,4125,0.05,3919,1544
2020-06-23,9,Singapore,Premium,125,230,30,3750,6900,0.25,5175,1425
2020-06-24,9,United States,Premium,125,230,35,4375,8050,0.25,6038,1663
2020-06-25,8,Canada,Premium,110,220,25,2750,5500,0.1,4950,2200
2020-06-26,9,United States,Premium,125,230,25,3125,5750,0.35,3738,613
2020-06-27,9,United Kingdom,Premium,125,230,30,3750,6900,0.1,6210,2460
2020-06-28,6,Canada,Elite,100,190,40,4000,7600,0.1,6840,2840
2020-06-29,7,United States,Elite,95,165,25,2375,4125,0,4125,1750
2020-06-30,3,Canada,Standard,40,100,35,1400,3500,0.05,3325,1925
2020-07-01,7,United States,Elite,95,165,35,3325,5775,0.1,5198,1873
2020-07-02,9,United States,Premium,125,230,30,3750,6900,0,6900,3150
2020-07-03,3,United States,Standard,40,100,25,1000,2500,0.15,2125,1125
2020-07-04,9,United States,Premium,125,230,35,4375,8050,0.05,7648,3273
2020-07-05,7,Canada,Elite,95,165,40,3800,6600,0.35,4290,490
2020-07-06,7,India,Elite,95,165,35,3325,5775,0.05,5486,2162
2020-07-07,9,Singapore,Premium,125,230,25,3125,5750,0.25,4313,1188
2020-07-08,9,Canada,Premium,125,230,35,4375,8050,0.1,7245,2870
2020-07-09,7,United States,Elite,95,165,25,2375,4125,0.25,3094,719
2020-07-10,9,Malaysia,Premium,125,230,35,4375,8050,0.05,7648,3273
2020-07-11,6,Italy,Elite,100,190,35,3500,6650,0.1,5985,2485
2020-07-12,5,Canada,Standard,75,145,30,2250,4350,0,4350,2100
2020-07-13,1,United States,Standard,60,100,45,2700,4500,0,4500,1800
2020-07-14,9,Singapore,Premium,125,230,25,3125,5750,0.1,5175,2050
2020-07-15,9,United States,Premium,125,230,25,3125,5750,0.35,3738,613
2020-07-16,8,United States,Premium,110,220,40,4400,8800,0,8800,4400
2020-07-17,9,United States,Premium,125,230,30,3750,6900,0,6900,3150
2020-07-18,5,United Kingdom,Standard,75,145,35,2625,5075,0.1,4568,1943
2020-07-19,9,United States,Premium,125,230,35,4375,8050,0.35,5233,858
2020-07-20,2,Canada,Standard,80,135,30,2400,4050,0,4050,1650
2020-07-21,10,United States,Premium,150,280,35,5250,9800,0.05,9310,4060
2020-07-23,7,India,Elite,95,165,35,3325,5775,0.1,5198,1873
2020-07-24,9,Singapore,Premium,125,230,25,3125,5750,0.35,3738,613
2020-07-25,1,Canada,Standard,60,100,25,1500,2500,0,2500,1000
2020-07-26,5,United States,Standard,75,145,35,2625,5075,0.35,3299,674
2020-07-27,3,United States,Standard,40,100,30,1200,3000,0,3000,1800
2020-07-28,9,United States,Premium,125,230,35,4375,8050,0.35,5233,858
2020-07-29,10,United States,Premium,150,280,40,6000,11200,0.05,10640,4640
2020-07-30,7,Canada,Elite,95,165,35,3325,5775,0,5775,2450
2020-07-31,3,Canada,Standard,40,100,25,1000,2500,0.25,1875,875
2020-08-01,7,Singapore,Elite,95,165,25,2375,4125,0.05,3919,1544
2020-08-02,7,United Kingdom,Elite,95,165,30,2850,4950,0.25,3713,863
2020-08-03,4,United States,Standard,50,95,30,1500,2850,0.05,2708,1208
2020-08-04,3,Singapore,Standard,40,100,30,1200,3000,0,3000,1800
2020-08-05,7,Singapore,Elite,95,165,35,3325,5775,0.05,5486,2162
2020-08-06,9,United States,Premium,125,230,45,5625,10350,0.25,7763,2138
2020-08-07,6,United States,Elite,100,190,25,2500,4750,0.35,3088,588
2020-08-08,9,United States,Premium,125,230,30,3750,6900,0.35,4485,735
2020-08-09,3,United States,Standard,40,100,40,1600,4000,0,4000,2400
2020-08-10,7,United States,Elite,95,165,35,3325,5775,0.05,5486,2162
2020-08-11,4,Singapore,Standard,50,95,25,1250,2375,0,2375,1125
2020-08-12,7,Canada,Elite,95,165,45,4275,7425,0.35,4826,552
2020-08-13,9,Singapore,Premium,125,230,40,5000,9200,0.1,8280,3280
2020-08-14,9,United States,Premium,125,230,35,4375,8050,0,8050,3675
2020-08-15,3,Canada,Standard,40,100,45,1800,4500,0.1,4050,2250
2020-08-16,1,Singapore,Standard,60,100,25,1500,2500,0.05,2375,875
2020-08-17,10,Singapore,Premium,150,280,35,5250,9800,0.35,6370,1120
2020-08-18,9,Singapore,Premium,125,230,35,4375,8050,0.1,7245,2870
2020-08-19,7,India,Elite,95,165,25,2375,4125,0,4125,1750
2020-08-20,1,United Kingdom,Standard,60,100,40,2400,4000,0.35,2600,200
2020-08-21,7,United States,Elite,95,165,25,2375,4125,0.35,2681,307
2020-08-22,7,Italy,Elite,95,165,25,2375,4125,0,4125,1750
2020-08-23,6,Netherlands,Elite,100,190,45,4500,8550,0.35,5558,1058
2020-08-24,6,Singapore,Elite,100,190,25,2500,4750,0.1,4275,1775
2020-08-25,9,Singapore,Premium,125,230,35,4375,8050,0.05,7648,3273
2020-08-26,9,Singapore,Premium,125,230,40,5000,9200,0.35,5980,980
2020-08-27,7,Italy,Elite,95,165,45,4275,7425,0.1,6683,2408
2020-08-28,9,United States,Premium,125,230,40,5000,9200,0.15,7820,2820
2020-08-29,6,Singapore,Elite,100,190,30,3000,5700,0.05,5415,2415
2020-08-30,8,Singapore,Premium,110,220,40,4400,8800,0.35,5720,1320
2020-08-31,10,United Kingdom,Premium,150,280,30,4500,8400,0.05,7980,3480
2020-09-01,2,Canada,Standard,80,135,45,3600,6075,0,6075,2475
2020-09-02,6,Canada,Elite,100,190,35,3500,6650,0.1,5985,2485
2020-09-03,9,United States,Premium,125,230,30,3750,6900,0,6900,3150
2020-09-04,5,Singapore,Standard,75,145,25,1875,3625,0,3625,1750
2020-09-05,9,United States,Premium,125,230,45,5625,10350,0,10350,4725
2020-09-06,3,United States,Standard,40,100,45,1800,4500,0.25,3375,1575
2020-09-07,5,Singapore,Standard,75,145,35,2625,5075,0.35,3299,674
2020-09-08,5,Malaysia,Standard,75,145,25,1875,3625,0.05,3444,1569
2020-09-09,3,United States,Standard,40,100,35,1400,3500,0.35,2275,875
2020-09-10,7,United States,Elite,95,165,30,2850,4950,0,4950,2100
2020-09-11,8,United States,Premium,110,220,45,4950,9900,0,9900,4950
2020-09-12,9,Canada,Premium,125,230,35,4375,8050,0.25,6038,1663
2020-09-13,8,United States,Premium,110,220,25,2750,5500,0,5500,2750
2020-09-14,7,Canada,Elite,95,165,40,3800,6600,0.35,4290,490
2020-09-15,7,India,Elite,95,165,40,3800,6600,0.15,5610,1810
2020-09-16,6,India,Elite,100,190,30,3000,5700,0.05,5415,2415
2020-09-17,1,Singapore,Standard,60,100,45,2700,4500,0.15,3825,1125
2020-09-18,9,Canada,Premium,125,230,30,3750,6900,0.25,5175,1425
2020-09-19,8,Malaysia,Premium,110,220,45,4950,9900,0.05,9405,4455
2020-09-20,9,United Kingdom,Premium,125,230,30,3750,6900,0.05,6555,2805
2020-09-21,8,Canada,Premium,110,220,25,2750,5500,0.05,5225,2475
2020-09-22,1,Canada,Standard,60,100,25,1500,2500,0.05,2375,875
2020-09-23,7,United Kingdom,Elite,95,165,25,2375,4125,0.05,3919,1544
2020-09-24,4,Singapore,Standard,50,95,35,1750,3325,0.05,3159,1409
2020-09-25,9,United States,Premium,125,230,30,3750,6900,0.35,4485,735
2020-09-26,7,Netherlands,Elite,95,165,45,4275,7425,0,7425,3150
2020-09-27,7,Netherlands,Elite,95,165,45,4275,7425,0.15,6311,2037
2020-09-28,9,United States,Premium,125,230,25,3125,5750,0.35,3738,613
